title,name,way,layout,size,zone,position,location,money,subway
北京城建琨廷 3室1卫1厅 103平简装修 3500元/月,北京城建琨廷,整租,3室1厅,103㎡,房山,窦店,朝南北,3500,无
(泉发花园)新出独栋,320平 家具家电都有 业主诚意出租,泉发花园,整租,4室2厅,380㎡,朝阳,来广营,朝南,26000,无
新出!景观独栋,会所,接待,均可,全屋地暖,家具齐全,有钥匙,观唐中式宅院,整租,8室4厅,1062㎡,朝阳,来广营,朝南,90000,马泉营站
天通苑北三区 精装主卧 采光好 拎包住 交通便利 随时看,天通苑北三区,合租主卧,2户合租,15㎡,昌平,天通苑,朝南,1600,无
上海沙龙 高楼层 两居室 南北通透 无遮挡,上海沙龙,整租,2室1厅,90㎡,大兴,亦庄,朝南北,7200,无
北街家园精装三居室 家具家电齐全 随时入住 业主直签,北街家园一区,整租,3室1厅,90㎡,昌平,沙河,朝南北,4800,无
新起点嘉园 温馨一居室 房子干净整洁 拎包入住 小区成熟,新起点嘉园,整租,1室1厅,53㎡,海淀,万柳,朝北,7500,苏州桥站
新宫地铁419号线 俩室 德鑫嘉园御槐园 万达广场大悦城,德鑫家园,整租,2室1厅,61㎡,丰台,新宫,朝南北,5699,新宫站
林肯公园C区 3室1卫1厅 147平精装修 12500元/月,林肯公园C区住宅,整租,3室1厅,147㎡,大兴,亦庄,朝东北,12500,亦庄文化园站
风荷曲苑精装修 说的再好不如您眼见为实,风荷曲苑,整租,2室1厅,112㎡,丰台,六里桥,朝西北,8500,六里桥站
实图实价 丽泽soho 华为 万泉盛景园 精装1居室 随时住,万泉盛景园,整租,1室1厅,63㎡,丰台,丽泽桥,朝南,5300,东管头南站
带储物间大一居出租 中海御鑫阁 高楼层 随时可入住 总部基地,中海御鑫阁,整租,1室0厅,52㎡,丰台,科技园区,朝东,4800,郭公庄站
翠成馨园 3室1卫1厅 140平简装修 2000元/月,翠成馨园,合租次卧,3户合租,14㎡,朝阳,垡头,朝南,2000,垡头站
领秀慧谷 临生命科学园站 精装全南2居室 高性价比,领秀慧谷,整租,2室2厅,83㎡,昌平,回龙观,朝南,6200,朱辛庄站
雍和宫 北新桥四合院独院出租 350平 北京四合院出租出售,什刹海四合院,整租,8室6厅,350㎡,西城,地安门,朝南北,200000,北海北站
香江花园独栋,业主装修首次出租,地暖新风,家具家电齐全,香江花园,整租,5室2厅,480㎡,朝阳,来广营,朝南,35000,无
实拍步行101 北京大学 承泽园 畅春园蔚秀园 2室,蔚秀园,整租,2室1厅,65㎡,海淀,北京大学,朝南,12600,圆明园站
当代MOMA正规3居 空房出租 看房方便 看房找于海东有优惠,当代MOMA,整租,3室2厅,204㎡,东城,东直门,朝东北,33000,柳芳站
首钢国际 小西天 文慧园 北邮北师大 今典花园1室1厅出租,今典花园,整租,1室1厅,33㎡,海淀,小西天,朝南,5300,无
人民日报社 国贸 央视 中国尊 万达广场 新街大院精装二居,呼家楼新街大院,整租,2室1厅,75㎡,朝阳,CBD,朝南,6500,金台夕照站
SKP(特价,好房)华贸公寓,正南北,户型,保养好,家具全,华贸公寓,整租,2室1厅,125㎡,朝阳,大望路,朝南北,17500,大望路站
US联邦公寓,随时看房有钥匙,装修保养好,家具家电齐全,燕莎,US联邦公寓,整租,2室2厅,180㎡,朝阳,燕莎,朝东北,26000,亮马桥站
石景山古城地铁一号线 首钢园 创业大厦 北辛安全南两居,古城现代嘉园,整租,2室1厅,69㎡,石景山,古城,朝南,5199,无
国锐金嵿大 精装修4室好房出租 林肯时代220平米25000,国锐金嵿,整租,4室2厅,275㎡,大兴,亦庄,朝南北,30000,荣京东街站
整租·海晟名苑南区 4室2厅 南/北,海晟名苑,整租,4室2厅,240㎡,东城,东直门,朝南北,41000,东四十条站
通州7号线万盛东 永丰里精装两居室南北通透电梯楼家电齐全月付,中泽家园,整租,2室1厅,90㎡,通州,九棵树,朝南北,3700,无
西环里小区 一室一厅一卫 采光好 无遮挡,西环里,整租,1室1厅,36㎡,昌平,昌平县城,朝南,2600,无
回龙观龙泽霍营,新龙城精装一居室,可合租,随时看房,随时住,新龙城,整租,1室1厅,56㎡,昌平,回龙观,朝北,5500,龙泽站
四季青 国际城 精装修2室 正规家具家电齐全 只要8000元,西山国际城,整租,2室1厅,150㎡,海淀,田村,朝南北,8000,廖公庄站
天通苑精装一居特价出租,报价4500,租客随时搬走,看房随时,天通苑东一区,整租,1室1厅,94㎡,昌平,天通苑,朝西南,4500,无
慈云寺 远洋国际 住邦 红领巾万科字节跳动 音乐旁两居室,八里庄西里,整租,2室1厅,60㎡,朝阳,东八里庄,朝南北,6500,四惠站
国贸永安里东方瑞景,135平两居,1.6万,东南向,阳光充足,东方瑞景,整租,2室2厅,135㎡,朝阳,建国门,朝东南,16000,永安里站
世纪城三期晴雪园 3室2厅2卫 卫生间全明 两房朝南,晴雪园,整租,3室2厅,125㎡,海淀,世纪城,朝南北,19800,火器营站
舒适,温馨,大气,现代于一身的房东房出租,可拎包入住,和成璟园,整租,4室2厅,172㎡,大兴,亦庄,朝南北,14000,无
六号线青年路 十里堡 金台路 呼家楼 东大桥 青年路小区主卧,青年路小区,合租主卧,2户合租,15㎡,朝阳,朝青,朝南,2400,青年路站
整租·云泽嘉苑 1室1厅 南,云泽嘉苑,整租,1室1厅,42㎡,门头沟,永定,朝南,2980,无
四惠地铁 远洋国际 未来汇 时尚万科 字节房补 东恒时代卧室,东恒时代三期,合租次卧,4户合租,17㎡,朝阳,四惠,朝西南,2500,四惠站
南北通透,高楼层,无遮挡,配套齐全,保养好,中信沁园,整租,3室2厅,128㎡,西城,陶然亭,朝南北,26800,菜市口站
朱辛庄站 精装两居 万达广场 租金便宜 急租急租 包物业取暖,TBD万科天地,整租,2室1厅,40㎡,昌平,回龙观,朝西,5200,朱辛庄站
橡树湾北区3室2厅129.97平米,密云华润橡树湾,整租,3室2厅,129㎡,密云,少年宫,朝西南,2800,无
兆丰家园 1室1卫1厅 54平简装修 3600元/月,兆丰家园,整租,1室1厅,54㎡,昌平,沙河,朝南北,3600,沙河站
爆选东城区雍和宫国子监四合院出租临主街交通便利拎包入住家具齐,安定门内四合院,整租,3室1厅,130㎡,东城,安定门,朝南北,32999,安定门站
新上,永利国际,室弧形窗看工体,精装五居室,看房方便,永利国际,整租,6室1厅,381㎡,朝阳,东直门,朝西南,50000,东四十条站
千万别划过去!!!看完!真房正规二居房子干净整洁家电齐,伟业嘉园西里,整租,2室1厅,85㎡,房山,良乡,朝南,2700,良乡大学城西站
明厨明卫 南北大两居 业主诚心出租 随时看房,天裕昕园,整租,2室1厅,80㎡,顺义,中央别墅区,朝南北,4000,无
蓝郡 首次出租 一居室 3500元 家具齐全,蓝郡国际花园,整租,1室1厅,50㎡,昌平,昌平县城,朝南北,3500,昌平站
金融街华荣公寓 东西通透大三居 首次出租 带飘窗车位 好看房,华荣公寓,整租,3室2厅,189㎡,西城,金融街,朝东西,30000,复兴门站
出租 庄胜二期 2室 南向 简装修,庄胜二期,整租,2室1厅,83㎡,西城,宣武门,朝南,19000,和平门站
御金台 高层观景大三居 家私齐全拎包入住 诚意出租!,御金台,整租,3室2厅,319㎡,朝阳,CBD,朝东西,56000,金台夕照站
一号线四惠东地铁口90米 通惠家园惠民园65平米一居 可月付,通惠家园惠民园,整租,1室1厅,65㎡,朝阳,四惠,朝东,6200,四惠东站
精装修三居室 富力又一城A区 大平层 随时入住 有钥匙看房,富力又一城,整租,3室2厅,163㎡,朝阳,豆各庄,朝南北,9500,黄厂站
1号线古城地铁 古城南路三家合租次卧金融街中海大厦 随时看住,古城南路,合租主卧,2户合租,12㎡,石景山,古城,朝南,1500,古城站
丽泽桥 盛鑫嘉园 12中陪读 地铁泥洼站全南大两居 随时看房,盛鑫嘉园,整租,2室1厅,105㎡,丰台,丽泽桥,朝南北,7500,泥洼站
出租 香江花园 3室 东西 精装修,香江花园,整租,3室3厅,199㎡,朝阳,来广营,朝东,33000,无
国锐金嵿+低楼层+电梯两居+保养好+随时起租+有钥匙+忌宠物,国锐金嵿,整租,2室1厅,123㎡,大兴,亦庄,朝北,12000,荣京东街站
丽泽商务区 马连道 太平桥 丽新怡园2室1厅精装全齐看房联系,丽新怡园,整租,2室1厅,81㎡,丰台,丽泽桥,朝南,7500,无
高楼层,无遮挡,东北向,保养好,随时起租,配套齐全,临近地铁,中海紫御公馆,整租,2室1厅,64㎡,东城,永定门,朝东北,8700,永定门外站
清华南门 蓝旗营 3居室 楼下即是清华北大附 安静 能长租,蓝旗营小区,整租,3室3厅,126㎡,海淀,五道口,朝南北,22000,北京大学东门站
润杰大厦交通便利电梯房有钥匙,润杰大厦,整租,1室1厅,35㎡,昌平,昌平县城,朝南北,2500,昌平站
三里屯 南向 团结湖北口一居室出租 电梯房 随时看 实景图,团结湖北口,整租,1室1厅,40㎡,朝阳,团结湖,朝南,4800,团结湖站
东北三环 太阳宫 人车分流 带车位 配套齐全 交通便捷,冠城大通澜石,整租,3室1厅,116㎡,朝阳,西坝河,朝南北,20500,太阳宫站
石韵浩庭 5室 东南向 精装修 看房方便 诚意出租 价可谈,石韵浩庭,整租,5室1厅,294㎡,朝阳,双井,朝东南,42000,九龙山站
大一居 拎包入住 可看本房 梵悦108 银泰中心 佳兆业国贸,阳光城·梵悦108,整租,2室2厅,125㎡,朝阳,国贸,朝东北,33000,国贸站
北京燕郊纳丹堡南北两居室 靠近汇福 押一付一 随时看房,纳丹堡,整租,2室1厅,98㎡,燕郊,燕郊,朝南,1600,无
出租 建外SOHO东区 2室 东北向 精装修,建外SOHO东区,整租,2室1厅,132㎡,朝阳,国贸,朝东北,15000,国贸站
九棵树地铁对面 景欣园精装南向主卧 采光好中层能做饭女孩优先,景欣园,合租主卧,3户合租,18㎡,通州,梨园,朝南北,1500,九棵树站
迎晖南苑 1室1卫1厅 60平精装修 3200元/月,迎晖南苑,整租,1室1厅,60㎡,门头沟,永定,朝南,3200,无
有钥匙长租 位置好 可谈 万科天竺悦城 4室 南北 精装修,万科天竺悦城,整租,4室2厅,130㎡,顺义,天竺,朝南北,16500,无
专车真诚服务~隆福寺旁~院四合院出租4车位进车便利50米停,隆福寺四合院,整租,4室4厅,180㎡,东城,东四,朝南,56000,中国美术馆站
科技园 总部基地 富丰路8号院 正规次卧 干净清爽 拎包住,富丰路8号院,合租主卧,2户合租,75㎡,丰台,科技园区,朝南北,1700,无
永旺家园 友谊家园 航天城永丰产业园主次卧随时看房,友谊嘉园,合租次卧,3户合租,13㎡,海淀,西北旺,朝南北,2080,无
房源 金融街中海凯旋 金宸公寓 华荣公寓 南北三居,中海凯旋,整租,3室2厅,172㎡,西城,西单,朝南北,45000,复兴门站
可月付 六号线 北运河西地铁 鑫隆市场 主卧,乔庄北街,合租主卧,3户合租,20㎡,通州,乔庄,朝南,1500,北运河西站
新出!法式别墅,室内电梯,家私齐全自,住装修拎包住,看房随时,格拉斯小镇,整租,5室3厅,417㎡,通州,通州其它,朝南,32000,无
东城区 东四张自忠隆福寺 交通方便 接待会所 四合院出租,交道口四合院,整租,6室2厅,220㎡,东城,交道口,朝南,80000,南锣鼓巷站
兴昌12号楼,南向次卧,看房随时,,兴昌佳苑,合租主卧,2户合租,15㎡,昌平,南邵,朝南,1606,无
实图实价 六里桥 风荷曲苑 配套齐全 电梯房 有钥匙,风荷曲苑,整租,2室2厅,128㎡,丰台,六里桥,朝西南,9500,六里桥站
北大东门地铁4号线中关园小区二居室双南向看房有鈅匙拎包入住,中关园,整租,2室1厅,65㎡,海淀,中关村,朝南,10100,北京大学东门站
鼓楼大街北二环带车位KTV四合院会所接待出租 四合院,钟楼四合院,整租,3室3厅,240㎡,东城,安定门,朝南北,60000,鼓楼大街站
精选好房 丽都水岸 2室2卫2厅 130.78平豪华装修,丽都水岸,整租,2室2厅,130㎡,朝阳,酒仙桥,朝西北,18000,将台站
国贸 金台路 朝阳公园 地铁六号线十号线精装一居室看房随时,金台北街,整租,1室1厅,50㎡,朝阳,红庙,朝南,5000,金台路站
东大桥地铁 世贸天阶 朝外SOHO旁 东大桥东里包水电燃气,东大桥东里,合租次卧,3户合租,10㎡,朝阳,CBD,朝南,3000,东大桥站
实拍北京大学101蔚秀园承泽园畅春园大3室安静电梯随时看房,畅春园,整租,3室1厅,80㎡,海淀,北京大学,朝南,17000,万泉河桥站
实图 地铁10号线西局 丽泽景园精装 主卧 次卧 主卧带卫,丽泽景园,合租主卧,2户合租,26㎡,丰台,丽泽桥,朝南,2300,西局站
通州 梨园 土桥 张家湾 太玉园东区 三层次卧1300,太玉园,整租,3室1厅,11㎡,通州,通州其它,朝北,1300,无
嘉浩纯独栋社区,可居家可,紧邻ISB,祥云小镇,预约看房,嘉浩国际商住别墅城,整租,5室2厅,218㎡,顺义,中央别墅区,朝南,23000,无
东四北新桥雍和宫东直门四合院出租独院可商住办公会所接待四合院,交道口四合院,整租,9室3厅,300㎡,东城,交道口,朝南,150000,南锣鼓巷站
嘉润花园 3室2卫2厅 148平精装修 14000元/月,嘉润花园,整租,3室2厅,148㎡,朝阳,望京,朝西南,14000,望京南站
财富公馆 5套房 欧式大独栋 临水系公园 可看房,财富公馆,整租,5室3厅,1436㎡,朝阳,孙河,朝南,180000,无
炫特嘉园一期|1室0厅1卫1阳台|36.12平米|北|,炫特区,整租,1室0厅,36㎡,朝阳,十里堡,朝北,5000,十里堡站
整租·官园·官苑八号·1室,官苑八号,整租,1室1厅,63㎡,西城,官园,朝南,13000,车公庄站
6,14号线 呼家楼 金台路 人民日报社 金台西路2号院主卧,金台西路,合租主卧,3户合租,30㎡,朝阳,东大桥,朝南,2500,金台夕照站
顺义城区 港馨家园东区 精装正规两居室 家具家电齐全 采光好,港馨家园西区,整租,2室1厅,80㎡,顺义,顺义城,朝南北,2700,无
8号线 昌平线朱辛庄站 主卧独卫 阳台 紧邻地铁 随谁入住,七燕路一号院,合租主卧,3户合租,20㎡,昌平,回龙观,朝南北,3400,无
不临街 工体 光彩国际 3室 东南 216平,光彩国际,整租,3室2厅,216㎡,朝阳,工体,朝南北,28000,东大桥站
可月付 一号线 梨园城铁 贵友大厦2层 南向主卧,梨花园,合租主卧,3户合租,20㎡,通州,梨园,朝南北,1500,梨园站
回龙观村西区精装一房邻近13号线空关可长租随时入住拎包,回龙观新村,合租主卧,2户合租,16㎡,昌平,龙域,朝南,2400,西二旗站
呼家楼 三里屯 团结湖 朝阳公园 团结湖精装主卧带阳台可月付,团结湖北二条,合租主卧,2户合租,25㎡,朝阳,团结湖,朝南,2500,团结湖站
大厂潮白河孔雀城潮白家园三期,温馨居空房出租,1300双包。,潮白家园,整租,3室1厅,89㎡,北京周边,大厂,朝南北,1300,无
双井 合生汇附近 百环家园 精装两居 全齐出租 可整租可分租,百环家园,整租,2室1厅,68㎡,朝阳,双井,朝西南,7500,双井站
万国城 观湖景2居室,本房照片,随时看房,当代万国城,整租,2室2厅,96㎡,东城,东直门,朝东北,18000,东直门站
金融街四合院独院出租 220平 北京四合院出租出售,什刹海四合院,整租,6室5厅,220㎡,西城,地安门,朝西南,130000,北海北站
超值地铁一号线传媒大学站珠江绿洲主卧阳台出租朝南紧邻地铁,珠江绿洲家园,合租主卧,2户合租,31㎡,朝阳,双桥,朝南,3300,传媒大学站
林肯公园住宅 2室1卫2厅 92平精装修近地铁采光充足,林肯公园C区住宅,整租,2室2厅,92㎡,大兴,亦庄,朝南,8500,亦庄文化园站
润枫水尚西区 1室 东西通透 68.67平 8500元,润枫水尚,整租,1室1厅,68㎡,朝阳,朝青,朝东西,8500,青年路站
后海精装修两居室临胡同开门全屋地暖9600元出租,甘露胡同,整租,2室1厅,65㎡,西城,地安门,朝南,9600,鼓楼大街站
丽斯花园全屋地暖,精装独栋,家私齐全,有钥匙,丽斯花园,整租,5室3厅,531㎡,顺义,中央别墅区,朝南,35000,无
晨光家园A区 西南 2室 不临街,晨光家园,整租,2室2厅,80㎡,朝阳,十里堡,朝西南,7500,十里堡站
出租 百环家园 1室 北 简装修,百环家园,整租,1室1厅,60㎡,朝阳,双井,朝北,6600,双井站
整租上班必租的房屋!干净整洁!住的舒适!随时入住!,风荷曲苑,整租,2室2厅,96㎡,丰台,六里桥,朝南北,9000,六里桥站
远望京豪宅 洋万和公馆 豪华装修 头次出租 舒适安静,远洋万和公馆,整租,3室2厅,254㎡,朝阳,望京,朝南北,45000,望京东站
【装修好】【电梯房】【有车位】【家具齐全】【长租可谈】,碧水云天,整租,4室2厅,181㎡,海淀,万柳,朝南北,35000,火器营站
北新桥张自忠路新建四合院复式会所接待工作室出租四合院,交道口四合院,整租,3室2厅,180㎡,东城,交道口,朝南北,42000,南锣鼓巷站
名都园联排别墅,空房。,名都园别墅,整租,3室2厅,155㎡,顺义,中央别墅区,朝西,22000,无
